Date,Open,High,Low,Close,Volume,Market Cap
06-Jul-17,0.06 ,0.06248 ,0.04723 ,0.04797 ,35233.00 ,13191500.00 
07-Jul-17,0.05 ,0.06039 ,0.04087 ,0.04539 ,105041.00 ,10215300.00 
08-Jul-17,0.05 ,0.05542 ,0.04414 ,0.04497 ,79351.00 ,9623410.00 
09-Jul-17,0.05 ,0.04836 ,0.04332 ,0.04530 ,26380.00 ,9553380.00 
10-Jul-17,0.05 ,0.04678 ,0.02802 ,0.02822 ,154018.00 ,9634630.00 
11-Jul-17,0.03 ,0.02995 ,0.02200 ,0.02468 ,35115.00 ,5972380.00 
12-Jul-17,0.02 ,0.02836 ,0.02335 ,0.02603 ,21863.00 ,5213310.00 
13-Jul-17,0.03 ,0.02866 ,0.02363 ,0.02470 ,29119.00 ,5674870.00 
14-Jul-17,0.02 ,0.02885 ,0.02248 ,0.02316 ,39301.00 ,5238980.00 
15-Jul-17,0.02 ,0.02327 ,0.02033 ,0.02071 ,9809.00 ,4908980.00 
16-Jul-17,0.02 ,0.02144 ,0.01898 ,0.02006 ,16331.00 ,4383330.00 
17-Jul-17,0.02 ,0.02530 ,0.02004 ,0.02520 ,14316.00 ,4253470.00 
18-Jul-17,0.03 ,0.03036 ,0.02400 ,0.02860 ,27252.00 ,5362710.00 
19-Jul-17,0.03 ,0.02972 ,0.02579 ,0.02798 ,58425.00 ,6080240.00 
20-Jul-17,0.03 ,0.03301 ,0.02662 ,0.03038 ,25097.00 ,5921560.00 
21-Jul-17,0.03 ,0.03070 ,0.02646 ,0.02795 ,15673.00 ,6496490.00 
22-Jul-17,0.03 ,0.03348 ,0.02740 ,0.03255 ,18676.00 ,5931640.00 
23-Jul-17,0.03 ,0.03288 ,0.02892 ,0.02928 ,10786.00 ,6882210.00 
24-Jul-17,0.03 ,0.03101 ,0.02822 ,0.02992 ,14477.00 ,6208860.00 
25-Jul-17,0.03 ,0.03776 ,0.02932 ,0.03197 ,75893.00 ,6351130.00 
26-Jul-17,0.03 ,0.07245 ,0.02914 ,0.05218 ,3647680.00 ,6790080.00 
27-Jul-17,0.05 ,0.06660 ,0.04977 ,0.05749 ,2718630.00 ,10912100.00 
28-Jul-17,0.06 ,0.05836 ,0.04158 ,0.04699 ,1090640.00 ,12177800.00 
29-Jul-17,0.05 ,0.04717 ,0.04034 ,0.04174 ,239664.00 ,9924200.00 
30-Jul-17,0.04 ,0.04811 ,0.03890 ,0.04442 ,474535.00 ,8869470.00 
31-Jul-17,0.04 ,0.04635 ,0.03910 ,0.04007 ,466039.00 ,9163510.00 
01-Aug-17,0.04 ,0.04582 ,0.03714 ,0.04350 ,634731.00 ,8427540.00 
02-Aug-17,0.04 ,0.04425 ,0.04117 ,0.04323 ,416010.00 ,9245840.00 
03-Aug-17,0.04 ,0.06411 ,0.04184 ,0.06119 ,1594630.00 ,9199610.00 
04-Aug-17,0.06 ,0.06691 ,0.05422 ,0.06059 ,2134990.00 ,13131400.00 
05-Aug-17,0.06 ,0.06406 ,0.05505 ,0.05726 ,922667.00 ,12701600.00 
06-Aug-17,0.06 ,0.08264 ,0.05669 ,0.07585 ,2226000.00 ,12185200.00 
07-Aug-17,0.08 ,0.08407 ,0.06638 ,0.06688 ,3324500.00 ,16114500.00 
08-Aug-17,0.07 ,0.07909 ,0.06279 ,0.06653 ,1278420.00 ,14241500.00 
