Date,Open,High,Low,Close,Volume,Market Cap
28-Mar-17,0.009568,0.009644,0.00928,0.009514,3111280 ,357724000 
29-Mar-17,0.009526,0.010101,0.00952,0.010101,3344230 ,356171000 
30-Mar-17,0.010125,0.014126,0.010125,0.013276,19821800 ,378563000 
31-Mar-17,0.013049,0.021776,0.013049,0.020889,72699400 ,487885000 
01-Apr-17,0.021743,0.022798,0.019664,0.021892,30657700 ,812963000 
02-Apr-17,0.021938,0.071441,0.021696,0.061159,230622000 ,820232000 
03-Apr-17,0.060292,0.061594,0.027447,0.033023,155550000 ,2261800000 
04-Apr-17,0.033032,0.040702,0.028324,0.037455,78538100 ,1239170000 
05-Apr-17,0.037386,0.040178,0.035214,0.035545,42360300 ,1402530000 
06-Apr-17,0.035672,0.036843,0.029463,0.032665,48264600 ,1338210000 
07-Apr-17,0.03274,0.036935,0.030789,0.03632,36825000 ,1228290000 
08-Apr-17,0.036355,0.036895,0.034932,0.035849,14782600 ,1363900000 
09-Apr-17,0.035799,0.035799,0.032327,0.03402,15695600 ,1343050000 
10-Apr-17,0.034123,0.035091,0.032806,0.033598,12012700 ,1280150000 
11-Apr-17,0.033677,0.034576,0.032035,0.032952,11301000 ,1263420000 
12-Apr-17,0.033002,0.034794,0.032477,0.034336,13437000 ,1238110000 
13-Apr-17,0.034459,0.035574,0.033461,0.034383,15872400 ,1292790000 
14-Apr-17,0.034262,0.035127,0.032986,0.033779,8869300 ,1285920000 
15-Apr-17,0.033528,0.034281,0.033277,0.033955,4972610 ,1258400000 
16-Apr-17,0.03388,0.034002,0.033194,0.033462,5980280 ,1271610000 
17-Apr-17,0.0334,0.03406,0.032955,0.033655,7933260 ,1253560000 
18-Apr-17,0.033638,0.034021,0.032866,0.033184,8970210 ,1262530000 
19-Apr-17,0.033181,0.033387,0.029687,0.030173,13265600 ,1245350000 
20-Apr-17,0.030259,0.030611,0.027493,0.029984,25650400 ,1135700000 
21-Apr-17,0.029727,0.034044,0.029216,0.03278,28245700 ,1126210000 
22-Apr-17,0.033122,0.033279,0.031422,0.03177,9020550 ,1254840000 
23-Apr-17,0.031878,0.031974,0.030742,0.031278,4976320 ,1207680000 
24-Apr-17,0.031236,0.031436,0.030739,0.031384,6333250 ,1183370000 
25-Apr-17,0.031409,0.033826,0.031297,0.032346,13469200 ,1189920000 
26-Apr-17,0.03239,0.033509,0.032183,0.032797,11921700 ,1227080000 
27-Apr-17,0.032827,0.035377,0.032157,0.034816,16661600 ,1243640000 
28-Apr-17,0.034843,0.045112,0.034784,0.044475,81121600 ,1320040000 
29-Apr-17,0.044558,0.057719,0.044558,0.052868,114359000 ,1688070000 
30-Apr-17,0.052807,0.054646,0.049574,0.051607,41974200 ,2000600000 
01-May-17,0.05158,0.057779,0.049317,0.055115,61730100 ,1954090000 
02-May-17,0.054646,0.055639,0.05071,0.053908,33814700 ,2070240000 
03-May-17,0.053905,0.061435,0.052283,0.06049,42869000 ,2042180000 
04-May-17,0.061062,0.085499,0.059283,0.078914,153374000 ,2313340000 
05-May-17,0.080229,0.106935,0.078704,0.093551,184430000 ,3045130000 
06-May-17,0.093429,0.106144,0.093429,0.101791,88394200 ,3546160000 
07-May-17,0.101929,0.148274,0.098938,0.141763,249029000 ,3868770000 
08-May-17,0.14162,0.237587,0.135105,0.198212,402611000 ,5375270000 
09-May-17,0.199198,0.21689,0.134406,0.160074,214002000 ,7560680000 
10-May-17,0.158471,0.201207,0.156363,0.186066,138792000 ,6014860000 
11-May-17,0.185035,0.194828,0.162431,0.183135,103699000 ,7023110000 
12-May-17,0.18276,0.209535,0.180984,0.206068,123635000 ,7000780000 
13-May-17,0.206697,0.223602,0.18698,0.214878,117101000 ,7917710000 
14-May-17,0.215179,0.223486,0.211186,0.220223,69732000 ,8242620000 
15-May-17,0.220069,0.27072,0.220069,0.27072,223923000 ,8429940000 
16-May-17,0.269824,0.349861,0.269824,0.349861,440882000 ,10335800000 
17-May-17,0.355124,0.43517,0.326358,0.394132,470974000 ,13603300000 
18-May-17,0.394931,0.408012,0.331116,0.364869,237644000 ,15128200000 
19-May-17,0.363505,0.363505,0.300794,0.327801,269894000 ,14006800000 
20-May-17,0.328631,0.370361,0.303941,0.351634,237792000 ,12663000000 
21-May-17,0.353164,0.367636,0.332222,0.336201,129765000 ,13608300000 
22-May-17,0.338403,0.345412,0.270091,0.317954,265699000 ,13039500000 
23-May-17,0.313347,0.354014,0.291893,0.323368,153050000 ,12074100000 
24-May-17,0.325054,0.357358,0.293009,0.29589,166168000 ,12525200000 
25-May-17,0.291834,0.303467,0.238308,0.246065,237805000 ,11245100000 
26-May-17,0.245083,0.327812,0.245083,0.271808,253935000 ,9374260000 
27-May-17,0.272697,0.283363,0.162345,0.212549,255532000 ,10430500000 
28-May-17,0.212887,0.242395,0.204652,0.229554,122253000 ,8142790000 
29-May-17,0.227189,0.24282,0.214777,0.23207,86555600 ,8689830000 
30-May-17,0.232191,0.237367,0.205324,0.205324,92808700 ,8881150000 
31-May-17,0.20536,0.247677,0.193839,0.24659,160620000 ,7854880000 
01-Jun-17,0.243946,0.336797,0.243946,0.333657,588819000 ,9330770000 
02-Jun-17,0.333645,0.335809,0.29071,0.303448,293677000 ,12885900000 
03-Jun-17,0.30046,0.310863,0.277563,0.29458,155454000 ,11604300000 
04-Jun-17,0.298386,0.313944,0.277185,0.299413,153488000 ,11524200000 
05-Jun-17,0.299862,0.302394,0.2846,0.294003,78433500 ,11581200000 
06-Jun-17,0.294028,0.294537,0.276248,0.284548,132720000 ,11355900000 
07-Jun-17,0.284677,0.298379,0.278874,0.279783,145839000 ,10994700000 
08-Jun-17,0.280902,0.29857,0.276441,0.289678,103152000 ,10848900000 
09-Jun-17,0.289695,0.299493,0.285884,0.286019,102482000 ,11115900000 
10-Jun-17,0.285806,0.288991,0.257879,0.260874,156721000 ,10953900000 
11-Jun-17,0.259445,0.277735,0.259113,0.272759,114566000 ,9943590000 
12-Jun-17,0.273075,0.28329,0.247476,0.253964,149942000 ,10466000000 
13-Jun-17,0.253823,0.274659,0.2522,0.266153,111937000 ,9728120000 
14-Jun-17,0.265823,0.307854,0.263202,0.278447,431096000 ,10188000000 
15-Jun-17,0.278196,0.278923,0.240868,0.259266,191548000 ,10662200000 
16-Jun-17,0.259473,0.266211,0.252408,0.262068,88152400 ,9935290000 
17-Jun-17,0.262358,0.270717,0.258105,0.268351,121948000 ,10045800000 
18-Jun-17,0.268085,0.289468,0.265078,0.2846,232512000 ,10265000000 
19-Jun-17,0.283977,0.296068,0.280233,0.296068,164955000 ,10873600000 
20-Jun-17,0.292194,0.339533,0.290147,0.324427,793610000 ,11188200000 
21-Jun-17,0.324623,0.32776,0.283614,0.296366,358493000 ,12429900000 
22-Jun-17,0.299886,0.305852,0.291519,0.297848,194551000 ,11482700000 
23-Jun-17,0.297718,0.320751,0.295551,0.319978,177221000 ,11400100000 
24-Jun-17,0.319188,0.327117,0.306487,0.31111,313710000 ,12222100000 
25-Jun-17,0.310816,0.311157,0.289148,0.298423,158845000 ,11901600000 
26-Jun-17,0.29877,0.30198,0.260819,0.277288,280100000 ,11440300000 
27-Jun-17,0.277288,0.27881,0.251052,0.276306,186951000 ,10617700000 
28-Jun-17,0.275391,0.28149,0.26784,0.280455,126278000 ,10545100000 
29-Jun-17,0.280565,0.280873,0.264175,0.265421,89745300 ,10743200000 
30-Jun-17,0.26606,0.26916,0.262242,0.26293,67764500 ,10187800000 
01-Jul-17,0.262855,0.263053,0.252966,0.254744,53611000 ,10065100000 
02-Jul-17,0.254512,0.259951,0.250944,0.259449,54095000 ,9745600000 
03-Jul-17,0.258977,0.262354,0.255666,0.259959,60367800 ,9916580000 
04-Jul-17,0.259841,0.262258,0.254387,0.254709,56008900 ,9949670000 
05-Jul-17,0.255125,0.261713,0.254275,0.256523,73292100 ,9769110000 
06-Jul-17,0.256374,0.257148,0.253303,0.254641,43845800 ,9816910000 
07-Jul-17,0.254858,0.255431,0.238892,0.23948,88408000 ,9758870000 
08-Jul-17,0.239741,0.239741,0.221769,0.236134,124578000 ,9180000000 
09-Jul-17,0.236884,0.248501,0.233416,0.233416,82755000 ,9070620000 
10-Jul-17,0.234067,0.234067,0.185418,0.203165,119367000 ,8962770000 
11-Jul-17,0.196415,0.20332,0.168265,0.185019,271415000 ,7520990000 
12-Jul-17,0.184198,0.205898,0.177162,0.205354,153023000 ,7053180000 
13-Jul-17,0.205873,0.230452,0.193357,0.200809,216750000 ,7883170000 
14-Jul-17,0.200819,0.201156,0.183369,0.190769,97037600 ,7689650000 
15-Jul-17,0.190976,0.191167,0.167118,0.170589,131779000 ,7312750000 
16-Jul-17,0.16948,0.172575,0.11977,0.148056,257944000 ,6489640000 
17-Jul-17,0.150146,0.179604,0.141425,0.177889,312685000 ,5749320000 
18-Jul-17,0.179668,0.195807,0.165966,0.188718,295841000 ,6879740000 
19-Jul-17,0.188498,0.188533,0.158188,0.168388,147778000 ,7217840000 
20-Jul-17,0.170017,0.192918,0.167718,0.188295,183292000 ,6510190000 
21-Jul-17,0.18943,0.190708,0.181098,0.182608,104722000 ,7253530000 
22-Jul-17,0.182168,0.195009,0.181447,0.19332,83913800 ,6975460000 
23-Jul-17,0.193568,0.204121,0.188722,0.195058,195682000 ,7411980000 
24-Jul-17,0.194979,0.195279,0.189835,0.192002,56632800 ,7466020000 
25-Jul-17,0.19228,0.192734,0.169797,0.178104,166807000 ,7370540000 
26-Jul-17,0.177582,0.180872,0.16906,0.173822,76584600 ,6807110000 
27-Jul-17,0.17521,0.176602,0.17198,0.173457,34575100 ,6716190000 
28-Jul-17,0.173211,0.174078,0.162183,0.165937,74649800 ,6639700000 
29-Jul-17,0.165218,0.171566,0.155475,0.169871,80897000 ,6333340000 
30-Jul-17,0.169494,0.170411,0.164094,0.165082,40621700 ,6497250000 
31-Jul-17,0.16505,0.169535,0.162002,0.167386,57273800 ,6326860000 
01-Aug-17,0.168024,0.178332,0.166124,0.177053,119957000 ,6440860000 
02-Aug-17,0.177531,0.179655,0.171618,0.173113,53441400 ,6805300000 
03-Aug-17,0.173218,0.175969,0.17173,0.174612,31479000 ,6639970000 
04-Aug-17,0.174555,0.176053,0.172224,0.173743,45170000 ,6693120000 
05-Aug-17,0.173865,0.187844,0.173267,0.184737,114270000 ,6666640000 
06-Aug-17,0.185398,0.189486,0.180298,0.180444,74161600 ,7108860000 
07-Aug-17,0.179716,0.181847,0.177605,0.179021,58052100 ,6891020000 
08-Aug-17,0.179602,0.194391,0.178487,0.192586,180028000 ,6886620000 
09-Aug-17,0.192527,0.192914,0.180629,0.182947,97805400 ,7382220000 
10-Aug-17,0.183168,0.1835,0.180013,0.180399,48162800 ,7023380000 
11-Aug-17,0.180175,0.182631,0.177627,0.179307,54059700 ,6910180000 
12-Aug-17,0.179221,0.182599,0.173242,0.173853,65229300 ,6873590000 
13-Aug-17,0.173545,0.174147,0.162625,0.168092,110199000 ,6655930000 
14-Aug-17,0.168376,0.180054,0.165289,0.169991,84388300 ,6457680000 
15-Aug-17,0.16979,0.16979,0.158244,0.161221,100614000 ,6510400000 
16-Aug-17,0.161238,0.161726,0.153087,0.160431,107920000 ,6182490000 
17-Aug-17,0.160787,0.161001,0.155909,0.157498,56084300 ,6165190000 
18-Aug-17,0.157117,0.168716,0.154162,0.158883,146539000 ,6024470000 
19-Aug-17,0.159553,0.162348,0.152305,0.155057,87062100 ,6117890000 
20-Aug-17,0.154569,0.161205,0.153432,0.158735,68542800 ,5926770000 
21-Aug-17,0.15841,0.205684,0.154856,0.191918,447089000 ,6074040000 
22-Aug-17,0.194971,0.254659,0.171483,0.239286,1450040000 ,7475950000 
23-Aug-17,0.240987,0.297662,0.219992,0.246827,1770400000 ,9240380000 
24-Aug-17,0.252371,0.288783,0.212543,0.218958,1342360000 ,9676890000 
25-Aug-17,0.2172,0.232184,0.203022,0.217828,504484000 ,8328300000 
26-Aug-17,0.218256,0.229086,0.210324,0.212577,184121000 ,8368790000 
27-Aug-17,0.212617,0.212617,0.197717,0.202995,193971000 ,8152540000 
28-Aug-17,0.203425,0.23626,0.19661,0.224508,542468000 ,7800090000 
29-Aug-17,0.224026,0.225926,0.214867,0.218564,269770000 ,8590000000 
30-Aug-17,0.218871,0.229805,0.217476,0.228006,181186000 ,8392340000 
31-Aug-17,0.227558,0.261038,0.225907,0.25563,432574000 ,8725450000 
01-Sep-17,0.255803,0.256162,0.243833,0.248479,283576000 ,9808460000 
02-Sep-17,0.249348,0.24968,0.217774,0.226669,329928000 ,9560940000 
03-Sep-17,0.227229,0.236443,0.218662,0.228811,186526000 ,8712840000 
04-Sep-17,0.228781,0.228781,0.19596,0.204968,239613000 ,8772340000 
05-Sep-17,0.20511,0.218674,0.190232,0.215189,242636000 ,7864700000 
06-Sep-17,0.214951,0.22686,0.214805,0.226186,163297000 ,8242060000 
07-Sep-17,0.226382,0.22721,0.219618,0.22364,103080000 ,8680360000 
08-Sep-17,0.223615,0.224308,0.206103,0.211518,151329000 ,8574260000 
09-Sep-17,0.211293,0.211892,0.206395,0.209995,51185500 ,8101800000 
10-Sep-17,0.209606,0.216529,0.197605,0.213031,117091000 ,8037080000 
11-Sep-17,0.212513,0.220057,0.210353,0.214441,138339000 ,8148560000 
12-Sep-17,0.21486,0.220623,0.207608,0.209303,94519500 ,8238550000 
13-Sep-17,0.20963,0.209674,0.196179,0.200778,105471000 ,8038030000 
14-Sep-17,0.200427,0.20201,0.164167,0.164167,152533000 ,7685140000 
15-Sep-17,0.165035,0.189184,0.150973,0.181358,289414000 ,6328090000 
16-Sep-17,0.181925,0.187417,0.172279,0.179082,84495200 ,6975690000 
17-Sep-17,0.178377,0.181121,0.171017,0.178393,49161100 ,6839640000 
18-Sep-17,0.178309,0.190019,0.178309,0.189768,88397900 ,6837060000 
19-Sep-17,0.189819,0.19068,0.181334,0.184041,54046100 ,7278390000 
20-Sep-17,0.18371,0.186229,0.180333,0.182078,34521600 ,7044160000 
21-Sep-17,0.180981,0.182109,0.171148,0.171754,43583200 ,6939500000 
22-Sep-17,0.171567,0.17587,0.169291,0.17351,37244700 ,6578530000 
23-Sep-17,0.173371,0.178672,0.171527,0.177882,32476700 ,6647700000 
24-Sep-17,0.178175,0.178939,0.174165,0.175787,20566500 ,6831900000 
25-Sep-17,0.175519,0.183665,0.174939,0.181487,35622600 ,6730080000 
26-Sep-17,0.181968,0.191247,0.180085,0.186119,70000700 ,6977340000 
27-Sep-17,0.185297,0.207687,0.185098,0.203299,249934000 ,7105010000 
28-Sep-17,0.202532,0.203271,0.191344,0.196131,117962000 ,7765860000 
29-Sep-17,0.196105,0.196203,0.187172,0.193606,72291200 ,7519420000 
30-Sep-17,0.193824,0.199826,0.193497,0.197529,54729300 ,7431970000 
01-Oct-17,0.197622,0.207185,0.19617,0.206532,51345500 ,7577590000 
02-Oct-17,0.206077,0.206556,0.199444,0.202676,77412300 ,7901790000 
03-Oct-17,0.203209,0.204808,0.19873,0.203318,48703100 ,7791820000 
04-Oct-17,0.203218,0.217024,0.202647,0.214774,123573000 ,7792170000 
05-Oct-17,0.215583,0.241023,0.215583,0.237016,404299000 ,8266280000 
06-Oct-17,0.237726,0.242424,0.233533,0.234039,167492000 ,9115310000 
07-Oct-17,0.233963,0.239336,0.233478,0.23861,77950200 ,9030320000 
08-Oct-17,0.238312,0.279944,0.237532,0.279944,529838000 ,9198180000 
09-Oct-17,0.278758,0.278758,0.24043,0.251825,610110000 ,10759300000 
10-Oct-17,0.252825,0.26656,0.241193,0.260733,384049000 ,9758310000 
11-Oct-17,0.260658,0.267843,0.25908,0.264439,161206000 ,10061500000 
12-Oct-17,0.265046,0.267468,0.248414,0.248414,245004000 ,10230900000 
13-Oct-17,0.248285,0.26425,0.238867,0.260489,398689000 ,9583920000 
14-Oct-17,0.26115,0.267721,0.25732,0.25732,211160000 ,10062500000 
15-Oct-17,0.257537,0.268419,0.249048,0.263983,280211000 ,9923310000 
16-Oct-17,0.263386,0.291359,0.24901,0.256232,963158000 ,10148700000 
17-Oct-17,0.256098,0.263147,0.222939,0.232064,411265000 ,9867860000 
18-Oct-17,0.231216,0.23815,0.207265,0.21852,354225000 ,8909100000 
19-Oct-17,0.218229,0.23179,0.208317,0.21515,304542000 ,8408710000 
20-Oct-17,0.215086,0.223822,0.208754,0.210549,182704000 ,8287600000 
21-Oct-17,0.210189,0.212381,0.200774,0.211016,116807000 ,8098920000 
22-Oct-17,0.210958,0.211901,0.200722,0.204177,75849500 ,8128520000 
23-Oct-17,0.203504,0.203919,0.190729,0.196928,99914800 ,7841330000 
24-Oct-17,0.195567,0.217508,0.190455,0.206644,220081000 ,7535480000 
25-Oct-17,0.207113,0.208237,0.201803,0.204604,75017500 ,7980370000 
26-Oct-17,0.204444,0.206289,0.20266,0.203628,38193100 ,7877530000 
27-Oct-17,0.203668,0.204492,0.201771,0.202785,29623000 ,7847650000 
28-Oct-17,0.202592,0.203476,0.201401,0.201835,26864900 ,7806200000 
29-Oct-17,0.201358,0.205209,0.200075,0.202785,62511100 ,7758640000 
30-Oct-17,0.203076,0.204135,0.201946,0.202711,34835100 ,7824820000 
31-Oct-17,0.202405,0.203778,0.200461,0.200558,43875700 ,7798990000 
01-Nov-17,0.200247,0.201501,0.193613,0.194124,67921000 ,7715840000 
02-Nov-17,0.194596,0.211848,0.183815,0.205861,197770000 ,7498090000 
03-Nov-17,0.206205,0.228026,0.201728,0.208133,373402000 ,7945410000 
04-Nov-17,0.208083,0.208479,0.202133,0.20375,74013200 ,8017770000 
05-Nov-17,0.203274,0.205124,0.201117,0.202055,46959000 ,7832450000 
06-Nov-17,0.201967,0.208662,0.20141,0.20599,102233000 ,7782080000 
07-Nov-17,0.205103,0.211375,0.203978,0.210354,114073000 ,7902920000 
08-Nov-17,0.210675,0.221458,0.20806,0.217437,156959000 ,8117620000 
09-Nov-17,0.217911,0.221791,0.214866,0.217488,147917000 ,8396440000 
10-Nov-17,0.218256,0.219068,0.20526,0.206483,141033000 ,8409740000 
11-Nov-17,0.205948,0.214456,0.205459,0.21043,134503000 ,7935490000 
12-Nov-17,0.210214,0.210214,0.195389,0.197339,251175000 ,8099860000 
13-Nov-17,0.197472,0.204081,0.197456,0.203442,132567000 ,7608890000 
14-Nov-17,0.203679,0.213693,0.203679,0.209825,127361000 ,7866670000 
15-Nov-17,0.208937,0.213105,0.208058,0.212956,100294000 ,8069730000 
16-Nov-17,0.212655,0.27179,0.209287,0.227107,1022580000 ,8213360000 
17-Nov-17,0.224768,0.239409,0.220273,0.226581,397071000 ,8681190000 
18-Nov-17,0.226547,0.230399,0.222399,0.228627,144298000 ,8749900000 
19-Nov-17,0.22814,0.236231,0.226037,0.231016,193808000 ,8811410000 
20-Nov-17,0.231336,0.24343,0.230917,0.238759,214663000 ,8934850000 
21-Nov-17,0.237978,0.240974,0.2272,0.233271,217851000 ,9191390000 
22-Nov-17,0.232642,0.240848,0.232317,0.238859,167078000 ,8985300000 
23-Nov-17,0.238991,0.250096,0.237304,0.242402,240685000 ,9230520000 
24-Nov-17,0.242851,0.245388,0.238421,0.244642,211486000 ,9379600000 
25-Nov-17,0.244178,0.2557,0.243584,0.252393,212593000 ,9430850000 
26-Nov-17,0.252914,0.252914,0.248589,0.248818,133297000 ,9768270000 
27-Nov-17,0.248305,0.254733,0.247861,0.253927,196735000 ,9590240000 
28-Nov-17,0.254037,0.301084,0.253415,0.299152,720743000 ,9811650000 
29-Nov-17,0.297867,0.297867,0.239409,0.243064,541178000 ,11504500000 
30-Nov-17,0.246433,0.261524,0.229586,0.250878,270907000 ,9517940000 
01-Dec-17,0.250352,0.258828,0.239438,0.255699,182992000 ,9669290000 
02-Dec-17,0.255656,0.259218,0.250756,0.255492,118250000 ,9874190000 
03-Dec-17,0.25553,0.263072,0.247391,0.252558,134710000 ,9869310000 
04-Dec-17,0.252919,0.255362,0.24716,0.253571,104650000 ,9768480000 
05-Dec-17,0.253598,0.253988,0.245234,0.246101,174591000 ,9815990000 
06-Dec-17,0.245416,0.245705,0.227742,0.232544,274526000 ,9507190000 
07-Dec-17,0.232623,0.23376,0.22134,0.222823,275205000 ,9011630000 
08-Dec-17,0.223636,0.278673,0.222168,0.252125,660172000 ,8663460000 
09-Dec-17,0.252162,0.255684,0.240073,0.244708,205289000 ,9768540000 
10-Dec-17,0.245548,0.245548,0.229304,0.237333,198174000 ,9512330000 
11-Dec-17,0.236574,0.252777,0.235804,0.251691,176101000 ,9164670000 
12-Dec-17,0.252258,0.434102,0.250961,0.373541,1555040000 ,9772240000 
13-Dec-17,0.372689,0.513768,0.342964,0.471063,2738760000 ,14437600000 
14-Dec-17,0.470648,0.892267,0.466401,0.864263,6358700000 ,18232500000 
15-Dec-17,0.86176,0.86176,0.666114,0.756181,3194210000 ,33383900000 
16-Dec-17,0.755493,0.815923,0.741667,0.758642,1334770000 ,29267100000 
17-Dec-17,0.754125,0.765981,0.719929,0.728366,805200000 ,29214200000 
18-Dec-17,0.728036,0.792014,0.689323,0.778407,1342720000 ,28203500000 
19-Dec-17,0.777447,0.863536,0.756724,0.791257,1449670000 ,30117600000 
20-Dec-17,0.787171,0.789044,0.730953,0.775964,1007420000 ,30494300000 
21-Dec-17,0.782515,1.24,0.782515,1.19,3626110000 ,30314000000 
22-Dec-17,1.17,1.38,0.741013,1.14,4644700000 ,45189500000 
23-Dec-17,1.17,1.21,1.08,1.17,1497590000 ,45167600000 
24-Dec-17,1.18,1.18,0.911226,1.04,754959000 ,45541100000 
25-Dec-17,1.05,1.13,1,1.12,686014000 ,40506000000 
26-Dec-17,1.12,1.19,1.09,1.19,938847000 ,43455400000 
27-Dec-17,1.18,1.47,1.18,1.4,2854260000 ,45875700000 
28-Dec-17,1.39,1.5,1.26,1.43,2843300000 ,53998200000 
29-Dec-17,1.44,2.27,1.44,2.21,7545740000 ,55767500000 
30-Dec-17,2.2,2.85,2.04,2.16,8108390000 ,85187400000 
31-Dec-17,2.1,2.39,1.87,2.3,4642080000 ,81162600000 
01-Jan-18,2.3,2.39,2.15,2.39,1894230000 ,88945900000 
02-Jan-18,2.37,2.49,2.25,2.48,3171010000 ,91791800000 
03-Jan-18,2.46,3.28,2.44,3.11,6635880000 ,95457200000 
04-Jan-18,3.12,3.84,3.12,3.2,8103660000 ,120763000000 
05-Jan-18,3.3,3.56,2.83,3.05,6288500000 ,127870000000 
06-Jan-18,3.02,3.24,2.99,3.09,2777560000 ,117033000000 
07-Jan-18,3.09,3.49,3.08,3.38,2395150000 ,119819000000 
08-Jan-18,3.36,3.36,2.07,2.46,3315260000 ,130302000000 
09-Jan-18,2.44,2.53,1.98,2.1,3694700000 ,94657500000 
10-Jan-18,2.13,2.16,1.7,1.97,4833640000 ,82511000000 
11-Jan-18,1.98,2.25,1.62,1.95,6296120000 ,76711800000 
12-Jan-18,1.94,2.16,1.87,2.04,3330810000 ,75172500000 
13-Jan-18,2.05,2.12,1.98,2.02,2130170000 ,79469700000 
14-Jan-18,2.02,2.02,1.81,1.86,1978200000 ,78195800000 
15-Jan-18,1.86,1.9,1.67,1.68,1838460000 ,71909400000 
16-Jan-18,1.68,1.7,0.909313,1.18,5687960000 ,65018400000 
17-Jan-18,1.18,1.38,0.897797,1.31,7251210000 ,45854700000 
18-Jan-18,1.31,1.73,1.26,1.6,9110440000 ,50577100000 
19-Jan-18,1.58,1.7,1.5,1.55,3697430000 ,61291900000 
20-Jan-18,1.56,1.63,1.5,1.58,2346450000 ,60543000000 
21-Jan-18,1.58,1.58,1.34,1.38,2840750000 ,61061900000 
22-Jan-18,1.39,1.43,1.16,1.36,2642510000 ,53909800000 
23-Jan-18,1.35,1.43,1.2,1.34,2977080000 ,52421300000 
24-Jan-18,1.35,1.42,1.31,1.36,1853440000 ,52380100000 
25-Jan-18,1.36,1.38,1.29,1.31,986068000 ,52811100000 
26-Jan-18,1.31,1.33,1.14,1.22,2037570000 ,50706400000 
27-Jan-18,1.22,1.24,1.19,1.22,689101000 ,47180200000 
